y,E_h,s_paper,df
0,12.657842493045377,0.42468298717725916,0.07531701282274084
0,10.377518951778013,0.49552933174034797,0.0044706682596518665
0,11.722925080910283,0.4524142356706057,0.04758576432939421
0,12.587665066493987,0.42670422286528314,0.0732957771347168
0,8.834357288406634,0.5500640657380632,-0.05006406573806321
0,11.437271425296396,0.46124305861591947,0.03875694138408042
0,8.180259966315486,0.5749540268451885,-0.07495402684518837
0,13.016379433131176,0.4145049262717564,0.08549507372824366
0,11.823440804265806,0.4493479151803053,0.05065208481969463
0,9.336878950208275,0.5316762899799409,-0.0316762899799411
0,11.134908065840735,0.4707761131098712,0.029223886890128614
0,12.604780965327516,0.4262103690418172,0.07378963095818292
0,12.641653107445217,0.4251484192578279,0.07485158074217213
0,12.397718896363802,0.4322234001880469,0.06777659981195305
0,11.880560814288485,0.4476146888221271,0.05238531117787282
0,12.10549945874316,0.440853998686137,0.059146001313862884
0,12.355965270620873,0.4334461546683908,0.06655384533160896
0,10.514435181454886,0.49096015978444546,0.009039840215554373
0,11.876830084418135,0.44772768822696707,0.052272311773032654
0,12.470457012036078,0.4301014982511738,0.06989850174882628
0,12.501552908045904,0.4291975564651312,0.07080244353486875
0,12.99461225829103,0.41511583286376796,0.08488416713623209
0,10.188616288698539,0.5019032860886143,-0.0019032860886144531
0,12.578759339236667,0.42696141068049254,0.07303858931950757
0,10.857538849517825,0.4796943157707808,0.020305684229218968
0,12.3119229828152,0.4347396815523056,0.06526031844769453
0,12.647995768692306,0.4249660120008145,0.07503398799918543
0,9.162197463263375,0.537997297556029,-0.037997297556028986
0,12.976676562131235,0.4156198836323897,0.08438011636761023
0,10.362872558689048,0.49602062234934763,0.0039793776506522605
0,12.432854183225361,0.43119713667847365,0.06880286332152635
0,12.503998424392387,0.42912654718802784,0.0708734528119721
0,10.002156044918586,0.5082752283026012,-0.0082752283026013
0,12.26821910380728,0.43602708517833383,0.06397291482166623
0,12.850181222531257,0.41919223222867935,0.08080776777132054
0,12.144750101831118,0.4396848002332785,0.06031519976672145
0,11.694847444934931,0.4532745013346045,0.04672549866539538
0,12.774733603609704,0.42133754645782107,0.07866245354217899
0,11.86483112992328,0.44809131585038486,0.05190868414961497
0,12.549306585217606,0.42781307907858224,0.07218692092141771
0,10.998636093882956,0.4751367286600461,0.024863271339953807
0,12.908252723812058,0.41754844126406016,0.0824515587359399
0,12.214860542576423,0.4376040607335112,0.06239593926648873
0,10.749236344508695,0.48322223328991293,0.016777766710087016
0,12.707956448637198,0.4232454777676997,0.0767545222323005
0,11.574584596670984,0.4569777601851066,0.04302223981489317
0,12.51057052019738,0.42893577462063365,0.07106422537936624
0,12.785938317674672,0.4210182533519267,0.07898174664807328
0,12.432874262338277,0.43119655088665126,0.06880344911334851
0,12.555925317787967,0.42762154111631506,0.07237845888368488
0,12.485885706712397,0.4296527562787214,0.07034724372127854
0,13.308613817400675,0.406389752580431,0.09361024741956891
0,12.269796978291286,0.43598053879429327,0.06401946120570667
0,11.070347438230256,0.4728370003693905,0.027162999630609364
0,12.894790115132082,0.41792894340477144,0.08207105659522868
0,13.199739571121587,0.409394387214254,0.09060561278574608
0,12.840581925772213,0.4194645756525682,0.08053542434743177
0,10.736027808291032,0.4836542682404814,0.016345731759518423
0,12.517634371217378,0.42873082211475244,0.07126917788524745
0,9.081601078636773,0.5409390323357576,-0.040939032335757575
0,12.093348448658316,0.44121658291378546,0.05878341708621454
0,12.299062166252238,0.43511813285055695,0.064881867149443
0,12.43664732942251,0.4310864888405574,0.0689135111594425
0,10.474096159655305,0.4923019592500921,0.00769804074990782
0,9.496664017192138,0.5259593811961415,-0.025959381196141607
0,8.247786247861884,0.5723332052787059,-0.0723332052787059
0,11.884617969903703,0.44749183473791493,0.05250816526208485
0,12.665727953649887,0.42445647096439715,0.07554352903560285
0,12.542806005273095,0.42800128135834503,0.07199871864165486
0,11.558704232020004,0.45746902094767683,0.04253097905232295
1,4.615516026553895,0.7317769694022793,-0.23177696940227932
0,12.642196331068583,0.4251327937390535,0.0748672062609465
0,13.026060518584337,0.41423351071681436,0.0857664892831857
0,10.835624636799869,0.48040607917612765,0.01959392082387229
0,12.72356390995727,0.4227987751265413,0.07720122487345865
0,9.305237168927308,0.5328157429042903,-0.032815742904290346
0,12.859126385249406,0.4189386065243297,0.08106139347567037
0,12.939306110824708,0.4166720805530509,0.083327919446949
0,10.351488202473368,0.49640282939351865,0.0035971706064811815
0,12.623636446676745,0.4256669837847489,0.07433301621525112
0,11.078809192905357,0.4725663735834789,0.02743362641652125
0,11.557100480594242,0.4575186625186449,0.042481337481355075
0,12.998585921183965,0.4150042428968364,0.08499575710316365
0,12.631733861346058,0.42543384174345544,0.07456615825654456
0,10.619435012026536,0.4874846675134829,0.012515332486517095
0,13.094463774511846,0.41232083815429665,0.08767916184570335
0,13.085923610078034,0.4125591525093742,0.08744084749062597
0,12.97974886986412,0.41553349848024346,0.08446650151975671
0,9.658668017932653,0.5202258367345841,-0.020225836734584113
0,11.352828338303926,0.463885822559946,0.03611417744005385
0,9.445806155862714,0.5277723107153924,-0.027772310715392545
0,11.421202320037485,0.4617448010762761,0.0382551989237237
0,12.349560127532632,0.4336340349951935,0.06636596500480624
0,10.670569197446273,0.4858010459829844,0.014198954017015486
0,12.110415230873812,0.4407073974889936,0.059292602511006154
0,11.54786863551371,0.45780452434990215,0.042195475650097625
0,12.88757207369491,0.4181330942019687,0.08186690579803124
0,12.81046676037912,0.42032012738612445,0.07967987261387566
0,11.123058757021795,0.4711536894276604,0.028846310572339606
0,12.834857914614604,0.41962705683471,0.08037294316529009
0,7.559945836262974,0.5995981551557648,-0.09959815515576476
0,12.846563191803844,0.4192948592782319,0.08070514072176821
0,12.806309122710593,0.42043838010093243,0.07956161989906774
0,13.093238600354297,0.4123550183323934,0.08764498166760659
0,13.020039840236489,0.4144022834652461,0.08559771653475384
0,10.82655657064551,0.48070091456972824,0.019299085430271756
0,13.005571827662177,0.4148081346390674,0.08519186536093254
0,13.012188800393323,0.4146224685426343,0.08537753145736576
0,10.831571254315561,0.4805378468391105,0.019462153160889395
0,12.348175501654925,0.43367466055495263,0.06632533944504737
0,12.777641655839169,0.42125465441369947,0.07874534558630064
0,12.157038597486707,0.4393193881928421,0.06068061180715767
0,9.077789155876378,0.5410785636313297,-0.04107856363132989
0,12.189504730613459,0.4383554321211454,0.061644567878854306
0,12.847110165916263,0.41927934250249693,0.08072065749750323
0,12.589343349463398,0.42665577321118353,0.07334422678881647
0,12.809517400262655,0.4203471264264149,0.07965287357358503
0,12.300261162095172,0.4350828364472253,0.0649171635527746
0,12.312888174175818,0.4347112924449109,0.0652887075550892
0,10.865573385773702,0.47943362205682016,0.020566377943179837
0,12.456222177011139,0.4305159326126236,0.06948406738737628
0,10.082953923933962,0.50550423432747,-0.005504234327470048
0,11.417141746493542,0.46187167496845594,0.038128325031544175
0,11.546923731487034,0.45783379314686035,0.04216620685313954
0,11.846843536921462,0.4486369820932549,0.05136301790674502
0,13.014835326180098,0.4145482327601874,0.08545176723981263
0,11.185908312031268,0.4691544492938707,0.030845550706129266
0,11.927923133909228,0.44618261684195604,0.0538173831580438
0,13.060729955904588,0.4132629874033827,0.08673701259661726
0,12.814807702828771,0.4201966965560909,0.07980330344390912
0,13.106963823507515,0.4119722709105649,0.08802772908943507
0,11.650830552621823,0.4546264205064278,0.04537357949357218
0,10.666668652027955,0.48592926850114165,0.014070731498858347
0,13.165415581631441,0.4103462344117076,0.08965376558829241
0,12.54232642727648,0.4280151691941616,0.07198483080583834
0,11.565420524846527,0.45726118730447557,0.04273881269552432
0,11.273354327324935,0.46638690258212173,0.0336130974178781
0,11.287296262254953,0.46594717086740783,0.034052829132592166
0,12.790149735033275,0.4208983060329555,0.07910169396704436
0,11.349215968006149,0.4639992138366796,0.036000786163320364
0,9.592716308065588,0.5225523766156996,-0.022552376615699754
0,13.091903585952812,0.41239226608364105,0.0876077339163589
0,12.081395309504332,0.4415735536685899,0.05842644633140992
0,12.47084846890914,0.4300901069761805,0.06990989302381923
0,12.025700237359347,0.4432406533090341,0.05675934669096577
0,10.618332593380249,0.4875210294426947,0.012478970557305236
0,12.147062585847214,0.4396160127489248,0.06038398725107502
0,11.709135680471656,0.4528365224283618,0.04716347757163808
0,11.28233430178452,0.46610362465850186,0.03389637534149803
0,12.592939872080919,0.4265519652185431,0.07344803478145678
0,12.983700999211617,0.4154224014789293,0.08457759852107072
0,12.616792645626195,0.4258641312073536,0.07413586879264639
0,11.282204321816824,0.4661077237161285,0.0338922762838712
0,12.198904002027456,0.43807675218212305,0.06192324781787678
0,12.85049341697587,0.41918337787185594,0.08081662212814406
0,11.971233177398243,0.4448770824271895,0.055122917572810404
0,12.674611121016618,0.42420143953268863,0.0757985604673112
0,12.551001976373007,0.42776400837647943,0.07223599162352062
0,10.01452830756425,0.5078499340388403,-0.007849934038840378
0,12.467639201225692,0.4301835045847191,0.06981649541528084
0,12.366113232282157,0.4331486538961416,0.0668513461038584
0,12.850750347765185,0.4191760910250618,0.08082390897493819
0,12.530385117343064,0.42836111637272545,0.0716388836272745
0,13.232121833269323,0.4084984107365776,0.09150158926342239
0,13.07133343869873,0.41296661178011973,0.08703338821988016
0,12.53660332403539,0.4281809361784281,0.07181906382157194
0,11.895364117634513,0.4471665952567099,0.05283340474329007
0,12.657223880185182,0.4247007624431412,0.07529923755685874
0,12.039825561643292,0.4428172505228949,0.057182749477104944
0,12.441756427678973,0.4309374989450654,0.06906250105493433
0,12.973618747770878,0.4157058791010102,0.08429412089898991
0,12.657564603656398,0.4246909719786709,0.07530902802132905
0,9.821966192053914,0.5145097408345446,-0.014509740834544593
0,11.553631934875149,0.45762604425125986,0.04237395574874003
0,10.372165296087587,0.49570885539078596,0.004291144609213926
0,11.098754688695637,0.47192908247859006,0.028070917521409722
0,10.79198727432481,0.4818265472260214,0.01817345277397847
0,12.94755569769441,0.41643957752453736,0.08356042247546264
0,10.188510888366917,0.5019068652952695,-0.0019068652952695109
0,11.636829261609241,0.455057295891289,0.04494270410871104
0,11.40459891538298,0.46226379985310784,0.037736200146892274
0,13.280232769419984,0.40717086118758883,0.09282913881241117
0,10.171601671160252,0.5024814026894929,-0.0024814026894930397
0,12.640716705577972,0.425175355673581,0.07482464432641905
0,9.70782546791655,0.5184984783305716,-0.0184984783305715
0,8.481185580465395,0.5633662046798705,-0.06336620467987053
0,11.506316657912741,0.4590933839411491,0.040906616058850986
0,11.934732555062098,0.44597710066539104,0.05402289933460891
0,11.808005546883681,0.4498174270853952,0.05018257291460465
0,13.074502046121285,0.41287808798323056,0.0871219120167695
0,11.908794413936024,0.4467604504961053,0.053239549503894534
0,7.9324033073470295,0.5846770986045302,-0.08467709860453021
0,12.473597363270947,0.4300101234904663,0.06998987650953364
0,12.193089066003715,0.4382491388964496,0.06175086110355038
0,11.979453674325901,0.44462971612009233,0.055370283879907556
0,12.679582784423456,0.42405877236993533,0.07594122763006478
0,11.37327598150673,0.4632444990104172,0.03675550098958258
0,9.481902429135204,0.5264849449309771,-0.026484944930977194
0,12.798390633472781,0.42066369205648907,0.07933630794351115
0,11.131136439170284,0.47089626254678774,0.029103737453212264
0,11.769996669856175,0.45097567910652314,0.04902432089347675
0,11.506078371566462,0.45910078556315786,0.040899214436842135
0,12.813961795561688,0.4202207463316142,0.07977925366838573
0,10.421776266219348,0.49404774333033874,0.005952256669661149
0,11.253957148225854,0.46699938431869525,0.03300061568130458
0,12.967961943933021,0.41586501333080483,0.08413498666919517
0,12.257792467266803,0.43633478986266555,0.06366521013733445
0,9.55347740391864,0.5239415182493222,-0.023941518249322336
0,11.853250443147472,0.4484425479542675,0.05155745204573248
0,12.794337135929691,0.42077907661894065,0.0792209233810594
0,12.801531045481356,0.42057432062172256,0.07942567937827733
0,11.853829085736828,0.44842499169786315,0.05157500830213696
0,12.572160093950306,0.42715208976752606,0.07284791023247406
0,11.198219893080227,0.4687638135231286,0.031236186476871153
0,11.325854548863083,0.4647331916698157,0.03526680833018425
0,11.584617894078647,0.45666765104973434,0.043332348950265664
0,9.360483305069323,0.5308278602241383,-0.030827860224138526
0,12.956517446611578,0.41618715022558217,0.08381284977441794
0,12.495164503826103,0.4293831089176754,0.0706168910823246
0,8.653217396288897,0.5568469529117344,-0.05684695291173436
0,12.914104838819226,0.41738314731608966,0.08261685268391039
0,10.773020673664178,0.4824452500797511,0.01755474992024869
0,12.937795609306626,0.4167146659763884,0.08328533402361171
0,12.148916911177652,0.4395608614938748,0.060439138506125256
0,12.781368505416175,0.4211484469512718,0.0788515530487282
0,12.968123327342207,0.41586047253357694,0.08413952746642317
0,12.447857969896502,0.43075963518193794,0.06924036481806206
0,12.578634070550182,0.42696502941063624,0.07303497058936359
0,11.101162937816062,0.47185219316571325,0.028147806834286693
0,11.455875754514013,0.4606628371863086,0.03933716281369126
0,12.168214237567568,0.43898733183110006,0.06101266816889994
0,12.769856992756386,0.4214765875340478,0.07852341246595218
0,11.574517211773234,0.4569798436291354,0.04302015637086454
0,12.30281446493493,0.43500768108428245,0.0649923189157175
0,9.911095949673587,0.5114163790918856,-0.011416379091885753
0,12.770709431254117,0.42145227964778337,0.07854772035221663
0,11.812919288062005,0.4496679069872508,0.05033209301274916
0,10.01877815033778,0.5077039285992322,-0.00770392859923219
0,11.50771806162777,0.45904985612096655,0.04095014387903334
0,12.769352982590842,0.4214909603996733,0.07850903960032668
0,7.733183230017698,0.5926112887258662,-0.09261128872586633
0,12.30344029424826,0.4349892620506231,0.06501073794937684
0,12.835165351461079,0.41961832836534046,0.08038167163465959
0,9.780877218181105,0.5159420801758913,-0.01594208017589127
0,9.394333070593728,0.5296135340375104,-0.029613534037510436
0,13.245575143287672,0.40812675136240006,0.09187324863759982
0,10.6277926373797,0.48720908967734977,0.012790910322650229
0,12.275620902125937,0.43580877942444357,0.06419122057555654
0,13.084253116127284,0.4126057839557018,0.08739421604429826
0,10.764199776062338,0.48273326409835887,0.017266735901641017
0,12.38243277672565,0.43267065326843424,0.06732934673156554
0,12.856979132470135,0.4189994744237415,0.08100052557625842
0,11.968620389969779,0.44495573369151414,0.055044266308485745
0,11.789833070320356,0.45037082895133784,0.04962917104866177
1,4.985516026553895,0.7136852845793271,-0.21368528457932712
0,13.075541177747692,0.4128490611043724,0.08715093889562753
0,12.98777526604308,0.41530790220508856,0.08469209779491127
0,12.005258990920751,0.4438540910964874,0.056145908903512676
0,12.450817394739754,0.4306733925411752,0.06932660745882474
0,12.153787405280084,0.4394160364421678,0.06058396355783219
0,9.800972714266491,0.5152410645733417,-0.015241064573341734
0,11.639611405839592,0.4549716457551781,0.04502835424482193
0,11.091917530157316,0.47214744397191566,0.027852556028084285
0,7.804727243411538,0.589749643860853,-0.08974964386085305
0,9.921702197966962,0.5110495161742464,-0.011049516174246543
0,12.850843299418461,0.41917345484260377,0.08082654515739629
0,12.496032235725224,0.42935790076735375,0.0706420992326462
0,11.59675493171977,0.456292800758169,0.04370719924183092
0,10.78398434222375,0.48208751125556804,0.017912488744431854
0,12.984345253130098,0.41540429388591615,0.08459570611408385
0,11.583774711801285,0.45669370402430276,0.04330629597569713
0,13.039089850715033,0.41386850540695347,0.0861314945930467
0,13.063521857737014,0.41318493094430664,0.08681506905569347
0,13.113521704601244,0.41178952048853473,0.08821047951146532
0,11.035361150804329,0.4739575901008607,0.02604240989913925
0,9.561580087303316,0.5236543635986914,-0.023654363598691552
0,11.672085587542345,0.4539730982338826,0.046026901766117345
0,11.0784942543254,0.4725764432831196,0.027423556716880293
1,4.332073923575896,0.7459459061601755,-0.24594590616017553
0,9.895050760007651,0.5119718719157674,-0.01197187191576754
0,12.66621486950685,0.4244424878750517,0.07555751212494838
0,12.620404644024193,0.42576007002523203,0.07423992997476797
0,11.174683387706455,0.46951089008278196,0.030489109917217927
1,4.470236645539734,0.7390053681771565,-0.23900536817715645
0,8.98594492451458,0.544451323994277,-0.04445132399427698
0,12.794302325730406,0.42078006764338444,0.07921993235661556
0,12.635773592809848,0.4253175769057303,0.07468242309426987
0,12.045039305635457,0.44266107216749,0.05733892783250988
0,12.25912665893509,0.4362954038810834,0.0637045961189166
0,10.782955915406738,0.48212105701225133,0.017878942987748725
0,12.989179134110707,0.4152684565589547,0.08473154344104539
0,11.522164187539168,0.45860139764447094,0.04139860235552911
0,10.787383254160174,0.4819766603954445,0.018023339604555322
0,12.937165933040411,0.41673241966384267,0.08326758033615733
0,11.509717568648647,0.4589877582626477,0.041012241737352184
0,7.765448766916029,0.5913190044193212,-0.09131900441932117
0,12.708352854750474,0.42323412635129193,0.07676587364870802
0,10.334745756498116,0.49696545871934467,0.003034541280655445
0,12.357655074250594,0.43339660168848393,0.06660339831151596
0,12.412351859391539,0.4317956907910591,0.06820430920894083
0,11.327750934611531,0.46467356703634705,0.03532643296365284
0,10.11871964919248,0.5042824636910791,-0.004282463691079097
0,12.7734719912744,0.42137351292933134,0.0786264870706685
0,12.725254246831174,0.4227504241376031,0.077249575862397
0,12.562105452811593,0.42744277304583206,0.07255722695416783
0,10.881696701276063,0.4789109019708031,0.02108909802919673
0,11.405234185644314,0.4622439314809477,0.03775606851905211
0,12.386253519027118,0.4325588196794317,0.06744118032056828
0,12.45666095897512,0.43050315190914457,0.06949684809085538
0,8.998915817527818,0.5439737269924099,-0.04397372699240998
0,12.371572873081522,0.43298868187237793,0.0670113181276219
0,12.961382899546544,0.416050168172318,0.0839498318276819
0,12.59643953193817,0.4264509772637662,0.07354902273623382
0,11.56891229260182,0.45715317291890983,0.042846827081090166
0,11.613740879767324,0.45576870929487545,0.04423129070512438
0,11.744220192299606,0.45176286745969413,0.048237132540305705
0,11.544474300378884,0.45790967401150484,0.04209032598849505
0,10.795087540352647,0.4817254900059183,0.018274509994081867
0,13.056392831764754,0.4133842746941472,0.08661572530585282
0,13.288504555150766,0.40694304863329583,0.09305695136670417
0,8.565662330492792,0.5601554238150832,-0.06015542381508321
0,11.9911840807127,0.44427696985698173,0.05572303014301799
0,12.304836871095093,0.4349481616490466,0.06505183835095324
0,12.094192435743157,0.4411913888376586,0.05880861116234132
0,12.600885123692981,0.42632272749548583,0.07367727250451417
0,9.429192505243375,0.5283658903506702,-0.028365890350670164
0,11.940917395872935,0.44579051708125794,0.05420948291874189
0,11.581924844831502,0.45675086714235374,0.04324913285764609
0,11.584352073755632,0.45667586430923496,0.043324135690764876
0,11.552841349018292,0.45765052330344985,0.04234947669655009
0,12.720035476036117,0.4228997215086902,0.07710027849130968
0,12.244431338749182,0.4367294129656761,0.06327058703432387
0,9.640988887170534,0.5208484749897446,-0.020848474989744625
0,8.66449485631524,0.5564222309907522,-0.056422230990752276
0,13.044166501862378,0.41372637456603895,0.08627362543396105
1,4.650236645539734,0.7300599334292224,-0.23005993342922237
0,10.330060240473568,0.49712302949835435,0.0028769705016454816
0,9.898347361566426,0.5118576926258589,-0.011857692625859007
0,12.49569435633562,0.4293677161974234,0.07063228380257663
0,11.736026750295721,0.452013374829583,0.04798662517041685
0,10.838917370103765,0.48029906535183164,0.019700934648168134
0,12.886337059533577,0.4181680345988585,0.08183196540114168
0,10.521408095966153,0.4907285902831096,0.009271409716890222
0,13.097279963056167,0.4122422822474591,0.08775771775254104
0,10.450312900631822,0.49309478109341126,0.006905218906588573
0,11.182709423991296,0.46925600050035227,0.030743999499647734
0,12.717412352869767,0.4229747831109555,0.07702521688904446
0,12.1004534837572,0.44100453359498587,0.05899546640501396
0,12.705629850988041,0.4233121079502795,0.07668789204972054
0,10.740931265749357,0.4834938371236539,0.016506162876346042
0,10.199989475747916,0.5015172229407938,-0.0015172229407939275
0,11.192747378917318,0.46893741147069623,0.031062588529303714
0,11.755289980464676,0.45142463878421396,0.048575361215786206
0,12.951817947477355,0.4163195028315551,0.08368049716844495
0,11.250503320282478,0.4671085260805938,0.032891473919406056
0,9.73524111570458,0.5175376042417877,-0.017537604241787852
0,12.593609248627914,0.42653264750089626,0.07346735249910363
0,12.590837154491648,0.426612653801537,0.0733873461984631
0,12.501206255886819,0.4292076229872595,0.07079237701274027
0,11.610659080576873,0.4558637516806996,0.04413624831930024
0,11.881581167115735,0.44758378850614516,0.052416211493854614
0,12.74165444970724,0.42228159396473675,0.07771840603526331
0,10.2167988945843,0.5009471704846638,-0.0009471704846637508
0,10.588730761093053,0.4884984244951163,0.011501575504883677
